...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filename,filepath
1503,13984,1,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1937,11,6,seq-1,ed-1,1,http://localhost:62222/pages/13984/mimtptc_albion_ver01/sn92063852/1937/11/06/ed-1/seq-1/1,Michigan,13984_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13984_1.txt
1520,13986,0,sn83045324,"The Michigan chronicle (Detroit, Mich.)",1939,7,29,seq-2,ed-1,1,http://localhost:62222/pages/13986/mimtptc_clare_ver03/sn83045324/1939/07/29/ed-1/seq-2/1,Michigan,13986_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13986_0.txt
1521,13988,0,sn83045324,"The Michigan chronicle (Detroit, Mich.)",1945,12,15,seq-6,ed-1,1,http://localhost:62222/pages/13988/mimtptc_clare_ver03/sn83045324/1945/12/15/ed-1/seq-6/1,Michigan,13988_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13988_0.txt
1510,13989,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1947,3,1,seq-16,ed-1,1,http://localhost:62222/pages/13989/mimtptc_albion_ver01/sn92063852/1947/03/01/ed-1/seq-16/1,Michigan,13989_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13989_0.txt
1640,13994,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1960,1,22,seq-8,ed-1,1,http://localhost:62222/pages/13994/mnhi_dodgeball_ver01/sn83025247/1960/01/22/ed-1/seq-8/1,Minnesota,13994_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13994_0.txt
1910,13995,0,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1906,12,29,seq-3,ed-1,1,http://localhost:62222/pages/13995/msar_flax_ver01/sn85034375/1906/12/29/ed-1/seq-3/1,Mississippi,13995_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13995_0.txt
3237,13996,0,sn85058245,"The Spanish Fork press (Spanish Fork, U...)",1906,12,27,seq-2,ed-1,1,http://localhost:62222/pages/13996/uuml_layden_ver01/sn85058245/1906/12/27/ed-1/seq-2/1,Utah,13996_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13996_0.txt
1021,13997,0,sn86091197,"The Idaho Republican (Blackfoot, Idah...)",1906,12,28,seq-2,ed-1,1,http://localhost:62222/pages/13997/idhi_fraser_ver01/sn86091197/1906/12/28/ed-1/seq-2/1,Idaho,13997_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13997_0.txt
1684,13999,0,sn83016589,"The Mankato free press (Mankato, Blue E...)",1906,12,28,seq-3,ed-1,2,http://localhost:62222/pages/13999/mnhi_goalball_ver01/sn83016589/1906/12/28/ed-1/seq-3/2,Minnesota,13999_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13999_0.txt
1688,13999,1,sn83016589,"The Mankato free press (Mankato, Blue E...)",1906,12,28,seq-3,ed-1,2,http://localhost:62222/pages/13999/mnhi_goalball_ver01/sn83016589/1906/12/28/ed-1/seq-3/2,Minnesota,13999_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13999_1.txt
1704,13999,2,sn83016589,"The Mankato free press (Mankato, Blue E...)",1906,12,28,seq-3,ed-1,2,http://localhost:62222/pages/13999/mnhi_goalball_ver01/sn83016589/1906/12/28/ed-1/seq-3/2,Minnesota,13999_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13999_2.txt
1026,14000,0,sn86091096,"The Kendrick gazette (Kendrick, Idaho)",1906,12,28,seq-2,ed-1,1,http://localhost:62222/pages/14000/idhi_greene_ver01/sn86091096/1906/12/28/ed-1/seq-2/1,Idaho,14000_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14000_0.txt
2110,14002,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1906,3,17,seq-10,ed-1,2,http://localhost:62222/pages/14002/nbu_offutt_ver01/sn99021999/1906/03/17/ed-1/seq-10/2,Nebraska,14002_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14002_0.txt
692,14003,0,sn83045433,"The Washington herald (Washington, D.C...)",1906,12,22,seq-4,ed-1,1,http://localhost:62222/pages/14003/dlc_hotel_ver01/sn83045433/1906/12/22/ed-1/seq-4/1,District of Columbia,14003_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14003_0.txt
1863,14004,0,sn84024283,"Iron County register (Ironton, Iron C...)",1906,10,11,seq-2,ed-1,1,http://localhost:62222/pages/14004/mohi_igoo_ver01/sn84024283/1906/10/11/ed-1/seq-2/1,Missouri,14004_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14004_0.txt
3102,14005,0,sn86090383,"Palestine daily herald (Palestine, Tex.)",1906,1,30,seq-2,ed-1,1,http://localhost:62222/pages/14005/txdn_bravo_ver01/sn86090383/1906/01/30/ed-1/seq-2/1,Texas,14005_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14005_0.txt
2883,14006,0,sn99062034,"The Madison daily leader (Madison, S.D.)",1906,10,30,seq-2,ed-1,1,http://localhost:62222/pages/14006/sdhi_grenada_ver01/sn99062034/1906/10/30/ed-1/seq-2/1,South Dakota,14006_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14006_0.txt
248,14007,0,sn90051015,"The La Jara chronicle. (La Jara, Conejo...)",1906,8,31,seq-6,ed-1,1,http://localhost:62222/pages/14007/cohi_finntown_ver01/sn90051015/1906/08/31/ed-1/seq-6/1,Colorado,14007_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14007_0.txt
1789,14010,0,sn85025431,"Mower County transcript (Lansing, Minn.)",1906,11,14,seq-6,ed-1,1,http://localhost:62222/pages/14010/mnhi_saturn_ver01/sn85025431/1906/11/14/ed-1/seq-6/1,Minnesota,14010_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14010_0.txt
2017,14011,0,sn84036162,"The Havre herald (Havre, Mont.)",1906,10,5,seq-8,ed-1,1,http://localhost:62222/pages/14011/mthi_nuthatch_ver01/sn84036162/1906/10/05/ed-1/seq-8/1,Montana,14011_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14011_0.txt
2726,14013,0,sn85042303,"The Daily Ardmoreite (Ardmore, Okla.)",1906,5,24,seq-4,ed-1,1,http://localhost:62222/pages/14013/okhi_kiowa_ver01/sn85042303/1906/05/24/ed-1/seq-4/1,Oklahoma,14013_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14013_0.txt
2727,14013,1,sn85042303,"The Daily Ardmoreite (Ardmore, Okla.)",1906,5,24,seq-4,ed-1,1,http://localhost:62222/pages/14013/okhi_kiowa_ver01/sn85042303/1906/05/24/ed-1/seq-4/1,Oklahoma,14013_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14013_1.txt
2105,14014,0,2010270509,"The frontier. (O'Neill City, H...)",1906,3,22,seq-7,ed-1,1,http://localhost:62222/pages/14014/nbu_keithsbear_ver02/2010270509/1906/03/22/ed-1/seq-7/1,Nebraska,14014_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14014_0.txt
1405,14015,0,sn86069395,"Hopkinsville Kentuckian (Hopkinsville, K...)",1903,6,16,seq-4,ed-1,1,http://localhost:62222/pages/14015/kyu_inxs_ver01/sn86069395/1903/06/16/ed-1/seq-4/1,Kentucky,14015_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14015_0.txt
2823,14016,0,sn99062034,"The Madison daily leader (Madison, S.D.)",1903,6,5,seq-1,ed-1,1,http://localhost:62222/pages/14016/sdhi_faroe_ver01/sn99062034/1903/06/05/ed-1/seq-1/1,South Dakota,14016_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14016_0.txt
2007,14017,0,sn84036008,"The Billings gazette (Billings, Mont.)",1903,5,29,seq-4,ed-1,1,http://localhost:62222/pages/14017/mthi_kelseya_ver02/sn84036008/1903/05/29/ed-1/seq-4/1,Montana,14017_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14017_0.txt
877,14018,0,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1903,6,15,seq-11,ed-1,1,http://localhost:62222/pages/14018/gu_graco_ver01/sn89053706/1903/06/15/ed-1/seq-11/1,Georgia,14018_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14018_0.txt
878,14018,1,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1903,6,15,seq-11,ed-1,1,http://localhost:62222/pages/14018/gu_graco_ver01/sn89053706/1903/06/15/ed-1/seq-11/1,Georgia,14018_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14018_1.txt
2295,14020,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1903,6,16,seq-7,ed-1,1,http://localhost:62222/pages/14020/ncu_green_ver01/sn91068367/1903/06/16/ed-1/seq-7/1,North Carolina,14020_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14020_0.txt
2299,14021,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1903,7,21,seq-1,ed-1,1,http://localhost:62222/pages/14021/ncu_green_ver01/sn91068367/1903/07/21/ed-1/seq-1/1,North Carolina,14021_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14021_0.txt
2229,14022,0,sn85042204,"Tarboro' press (Tarborough, (Ed...))",1851,9,6,seq-1,ed-1,1,http://localhost:62222/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,North Carolina,14022_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14022_0.txt
2228,14022,1,sn85042204,"Tarboro' press (Tarborough, (Ed...))",1851,9,6,seq-1,ed-1,1,http://localhost:62222/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,North Carolina,14022_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14022_1.txt
2226,14022,2,sn85042204,"Tarboro' press (Tarborough, (Ed...))",1851,9,6,seq-1,ed-1,1,http://localhost:62222/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,North Carolina,14022_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14022_2.txt
1142,14024,0,sn92053934,"Rock Island Argus. (Rock Island, Il...)",1904,10,25,seq-1,ed-1,1,http://localhost:62222/pages/14024/iune_guttenberg_ver01/sn92053934/1904/10/25/ed-1/seq-1/1,Illinois,14024_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14024_0.txt
3022,14025,0,sn99068116,"Reporter and farmer (Webster, Day Co...)",1904,8,25,seq-7,ed-1,1,http://localhost:62222/pages/14025/sdhi_leek_ver02/sn99068116/1904/08/25/ed-1/seq-7/1,South Dakota,14025_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14025_0.txt
1102,14026,0,sn92053934,"Rock Island Argus. (Rock Island, Il...)",1894,7,25,seq-2,ed-1,1,http://localhost:62222/pages/14026/iune_ephemera_ver01/sn92053934/1894/07/25/ed-1/seq-2/1,Illinois,14026_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14026_0.txt
1493,14028,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1894,1,2,seq-7,ed-1,1,http://localhost:62222/pages/14028/me_freeport_ver01/sn82014248/1894/01/02/ed-1/seq-7/1,Maine,14028_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14028_0.txt
1494,14028,1,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1894,1,2,seq-7,ed-1,1,http://localhost:62222/pages/14028/me_freeport_ver01/sn82014248/1894/01/02/ed-1/seq-7/1,Maine,14028_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14028_1.txt
1495,14028,2,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1894,1,2,seq-7,ed-1,1,http://localhost:62222/pages/14028/me_freeport_ver01/sn82014248/1894/01/02/ed-1/seq-7/1,Maine,14028_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14028_2.txt
1483,14029,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1881,4,4,seq-3,ed-1,1,http://localhost:62222/pages/14029/me_eddington_ver01/sn82014248/1881/04/04/ed-1/seq-3/1,Maine,14029_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14029_0.txt
1414,14030,0,sn88064537,"St. Landry democrat. (Opelousas, La.)",1881,8,27,seq-2,ed-1,1,http://localhost:62222/pages/14030/lu_blastoise_ver01/sn88064537/1881/08/27/ed-1/seq-2/1,Louisiana,14030_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14030_0.txt
834,14031,0,sn82015137,Savannah morning news (Savannah),1881,6,17,seq-1,ed-1,1,http://localhost:62222/pages/14031/gu_ace_ver02/sn82015137/1881/06/17/ed-1/seq-1/1,Georgia,14031_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14031_0.txt
835,14031,1,sn82015137,Savannah morning news (Savannah),1881,6,17,seq-1,ed-1,1,http://localhost:62222/pages/14031/gu_ace_ver02/sn82015137/1881/06/17/ed-1/seq-1/1,Georgia,14031_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14031_1.txt
1470,14032,0,sn83009567,"American Republican and Baltimore daily clipper (Baltimore, Md.)",1845,8,5,seq-1,ed-1,1,http://localhost:62222/pages/14032/mdu_jalapeno_ver02/sn83009567/1845/08/05/ed-1/seq-1/1,Maryland,14032_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14032_0.txt
3246,14033,0,sn84024656,"Richmond daily Whig (Richmond, Va.)",1846,5,21,seq-2,ed-1,1,http://localhost:62222/pages/14033/vi_appaloosa_ver01/sn84024656/1846/05/21/ed-1/seq-2/1,Virginia,14033_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14033_0.txt
3524,14035,0,sn84026824,"Shepherdstown register (Shepherdstown, ...)",1858,10,30,seq-2,ed-1,1,http://localhost:62222/pages/14035/wvu_antares_ver02/sn84026824/1858/10/30/ed-1/seq-2/1,West Virginia,14035_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14035_0.txt
3292,14036,0,sn84024738,The daily dispatch (Richmond [Va.]),1859,11,30,seq-2,ed-1,1,http://localhost:62222/pages/14036/vi_manowar_ver01/sn84024738/1859/11/30/ed-1/seq-2/1,Virginia,14036_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14036_0.txt
636,14037,0,sn82014511,"The press and tribune (Chicago, Ill.)",1859,4,11,seq-2,ed-1,1,http://localhost:62222/pages/14037/dlc_belmont_ver02/sn82014511/1859/04/11/ed-1/seq-2/1,Illinois,14037_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14037_0.txt
1448,14038,0,sn89060060,"Port Tobacco times, and Charles County advertiser. (Port Tobacco, M...)",1860,8,23,seq-2,ed-1,1,http://localhost:62222/pages/14038/mdu_elsberg_ver02/sn89060060/1860/08/23/ed-1/seq-2/1,Maryland,14038_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14038_0.txt
1484,14040,0,sn83016025,"The Portland daily press (Portland, Me.)",1867,8,5,seq-2,ed-1,1,http://localhost:62222/pages/14040/me_edgecomb_ver02/sn83016025/1867/08/05/ed-1/seq-2/1,Maine,14040_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14040_0.txt
3049,14041,0,sn83045160,"Memphis daily appeal (Memphis, Tenn.)",1867,6,13,seq-2,ed-1,1,http://localhost:62222/pages/14041/tu_bonnielou_ver01/sn83045160/1867/06/13/ed-1/seq-2/1,Alabama,14041_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14041_0.txt
767,14043,0,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1878,9,24,seq-5,ed-1,1,http://localhost:62222/pages/14043/dlc_michigan_ver01/sn84031492/1878/09/24/ed-1/seq-5/1,Illinois,14043_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14043_0.txt
703,14045,0,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/14045/dlc_jefferson_ver02/sn84031492/1877/05/14/ed-1/seq-2/1,Illinois,14045_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14045_0.txt
708,14045,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/14045/dlc_jefferson_ver02/sn84031492/1877/05/14/ed-1/seq-2/1,Illinois,14045_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14045_1.txt
594,14046,0,sn82014805,"The daily gazette (Wilmington, Del...)",1879,7,19,seq-2,ed-1,1,http://localhost:62222/pages/14046/deu_accio_ver01/sn82014805/1879/07/19/ed-1/seq-2/1,Delaware,14046_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14046_0.txt
3029,14047,0,sn99067997,Wessington Springs herald. (Wessington Spri...),1885,8,7,seq-2,ed-1,1,http://localhost:62222/pages/14047/sdhi_mustang_ver01/sn99067997/1885/08/07/ed-1/seq-2/1,South Dakota,14047_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14047_0.txt
3032,14047,1,sn99067997,Wessington Springs herald. (Wessington Spri...),1885,8,7,seq-2,ed-1,1,http://localhost:62222/pages/14047/sdhi_mustang_ver01/sn99067997/1885/08/07/ed-1/seq-2/1,South Dakota,14047_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14047_1.txt
3030,14047,2,sn99067997,Wessington Springs herald. (Wessington Spri...),1885,8,7,seq-2,ed-1,1,http://localhost:62222/pages/14047/sdhi_mustang_ver01/sn99067997/1885/08/07/ed-1/seq-2/1,South Dakota,14047_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14047_2.txt
3031,14047,3,sn99067997,Wessington Springs herald. (Wessington Spri...),1885,8,7,seq-2,ed-1,1,http://localhost:62222/pages/14047/sdhi_mustang_ver01/sn99067997/1885/08/07/ed-1/seq-2/1,South Dakota,14047_3.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14047_3.txt
2484,14049,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1902,11,9,seq-29,ed-1,1,http://localhost:62222/pages/14049/nn_decartes_ver01/sn83030272/1902/11/09/ed-1/seq-29/1,New York,14049_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14049_0.txt
1252,14050,0,sn82016014,"The Topeka state journal (Topeka, Kansas)",1902,3,27,seq-8,ed-1,1,http://localhost:62222/pages/14050/khi_higuchi_ver01/sn82016014/1902/03/27/ed-1/seq-8/1,Kansas,14050_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14050_0.txt
3539,14051,0,sn85059587,"Martinsburg journal (Martinsburg, W....)",1922,9,29,seq-2,ed-1,1,http://localhost:62222/pages/14051/wvu_els_ver01/sn85059587/1922/09/29/ed-1/seq-2/1,West Virginia,14051_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14051_0.txt
1456,14052,0,sn89060127,"Worcester Democrat and the ledger-enterprise. (Pocomoke City, ...)",1926,2,13,seq-4,ed-1,1,http://localhost:62222/pages/14052/mdu_frederick_ver03/sn89060127/1926/02/13/ed-1/seq-4/1,Maryland,14052_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14052_0.txt
1619,14053,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Minnesota,14053_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14053_0.txt
1611,14053,1,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Minnesota,14053_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14053_1.txt
1617,14053,2,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Minnesota,14053_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14053_2.txt
1616,14053,3,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Minnesota,14053_3.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14053_3.txt
1509,14054,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1946,12,28,seq-4,ed-1,1,http://localhost:62222/pages/14054/mimtptc_albion_ver01/sn92063852/1946/12/28/ed-1/seq-4/1,Michigan,14054_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14054_0.txt
629,14056,0,sn83045462,"Evening star (Washington, D.C...)",1949,5,20,seq-3,ed-1,1,http://localhost:62222/pages/14056/dlc_2hayden_ver02/sn83045462/1949/05/20/ed-1/seq-3/1,District of Columbia,14056_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14056_0.txt
1515,14213,0,sn83016620,"Constantine republican (Constantine, Mi...)",1836,11,9,seq-1,ed-1,1,http://localhost:62222/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1,Michigan,14213_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14213_0.txt
315,14214,0,sn84020071,"Litchfield enquirer (Litchfield, Con...)",1837,12,21,seq-2,ed-1,1,http://localhost:62222/pages/14214/ct_barnum_ver01/sn84020071/1837/12/21/ed-1/seq-2/1,Connecticut,14214_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14214_0.txt
633,14215,0,sn82003410,The daily union (Washington [D.C...),1849,2,13,seq-3,ed-1,1,http://localhost:62222/pages/14215/dlc_basilisk_ver03/sn82003410/1849/02/13/ed-1/seq-3/1,District of Columbia,14215_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14215_0.txt
1476,14216,0,sn82014356,"Eastern times (Bath, Me.)",1850,8,1,seq-3,ed-1,1,http://localhost:62222/pages/14216/me_calais_ver02/sn82014356/1850/08/01/ed-1/seq-3/1,Maine,14216_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14216_0.txt
2586,14217,0,sn85026203,"The Portsmouth inquirer (Portsmouth, O. ...)",1850,11,11,seq-3,ed-1,1,http://localhost:62222/pages/14217/ohi_drake_ver01/sn85026203/1850/11/11/ed-1/seq-3/1,Ohio,14217_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14217_0.txt
1869,14218,0,sn89066057,"Democratic banner. (Bowling Green, ...)",1850,1,14,seq-2,ed-1,1,http://localhost:62222/pages/14218/mohi_jerome_ver01/sn89066057/1850/01/14/ed-1/seq-2/1,Missouri,14218_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14218_0.txt
920,14219,0,sn86081965,Des Moines courier. ([Ottumwa] Iowa),1851,4,25,seq-3,ed-1,1,http://localhost:62222/pages/14219/iahi_bellsprout_ver01/sn86081965/1851/04/25/ed-1/seq-3/1,Iowa,14219_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14219_0.txt
